YDR306C	YDR306C
YDR307W	YDR307W
YDR308C	SRB7
YDR309C	GIC2
YDR310C	SUM1
YDR311W	TFB1
YDR312W	SSF2
YDR313C	PIB1
YDR314C	YDR314C
YDR315C	IPK1
YDR316W	YDR316W
YDR317W	YDR317W
YDR318W	MCM21
YDR319C	YDR319C
YDR320C	SWA2
YDR321W	ASP1
YDR322C-A	TIM11
YDR322W	MRPL35
YDR323C	PEP7
YDR324C	YDR324C
YDR325W	YCG1
YDR326C	YDR326C
YDR327W	YDR327W
YDR328C	SKP1
YDR329C	PEX3
YDR330W	YDR330W
YDR331W	GPI8
YDR332W	YDR332W
YDR333C	YDR333C
YDR334W	SWR1
YDR335W	MSN5
YDR336W	YDR336W
YDR337W	MRPS28
YDR338C	YDR338C
YDR339C	YDR339C
YDR340W	YDR340W
YDR341C	YDR341C
YDR342C	HXT7
YDR343C	HXT6
YDR344C	YDR344C
YDR345C	HXT3
YDR346C	YDR346C
YDR347W	MRP1
YDR348C	YDR348C
YDR349C	YPS7
YDR350C	TCM10
YDR351W	SBE2
YDR352W	YDR352W
YDR353W	TRR1
YDR354W	TRP4
YDR355C	YDR355C
YDR356W	NUF1
YDR357C	YDR357C
YDR358W	GGA1
YDR359C	VID21
YDR360W	YDR360W
YDR361C	BCP1
YDR362C	TFC6
YDR363W	ESC2
YDR364C	CDC40
YDR365C	YDR365C
YDR366C	YDR366C
YDR367W	YDR367W
YDR368W	YPR1
YDR369C	XRS2
YDR370C	YDR370C
YDR371W	YDR371W
YDR372C	YDR372C
YDR373W	FRQ1
YDR374C	YDR374C
YDR375C	BCS1
YDR376W	ARH1
YDR377W	ATP17
YDR378C	LSM6
YDR379W	RGA2
YDR380W	ARO10
YDR381W	YRA1
YDR382W	RPP2B
YDR383C	YDR383C
YDR384C	YDR384C
YDR385W	EFT2
YDR386W	MUS81
YDR387C	YDR387C
YDR388W	RVS167
YDR389W	SAC7
YDR390C	UBA2
YDR391C	YDR391C
YDR392W	SPT3
YDR393W	SHE9
YDR394W	RPT3
YDR395W	SXM1
YDR396W	YDR396W
YDR397C	NCB2
YDR398W	YDR398W
YDR399W	HPT1
YDR400W	URH1
YDR401W	YDR401W
YDR402C	DIT2
YDR403W	DIT1
YDR404C	RPB7
YDR405W	MRP20
YDR406W	PDR15
YDR407C	TRS120
YDR408C	ADE8
YDR409W	YDR409W
YDR410C	STE14
YDR411C	YDR411C
YDR412W	YDR412W
YDR413C	YDR413C
YDR414C	ERD1
YDR415C	YDR415C
YDR416W	SYF1
YDR417C	YDR417C
YDR418W	RPL12B
YDR419W	RAD30
YDR420W	HKR1
YDR421W	ARO80
YDR422C	SIP1
YDR423C	CAD1
YDR424C	DYN2
YDR425W	YDR425W
YDR426C	YDR426C
YDR427W	RPN9
YDR428C	YDR428C
YDR429C	TIF35
YDR430C	YDR430C
YDR431W	YDR431W
YDR432W	NPL3
YDR433W	KRE22
YDR434W	GPI17
YDR435C	PPM1
YDR436W	PPZ2
YDR437W	YDR437W
YDR438W	YDR438W
YDR439W	LRS4
YDR440W	DOT1
YDR441C	APT2
YDR442W	YDR442W
YDR443C	SSN2
YDR444W	YDR444W
YDR445C	YDR445C
YDR446W	ECM11
YDR447C	RPS17B
YDR448W	ADA2
YDR449C	YDR449C
YDR450W	RPS18A
YDR451C	YHP1
YDR452W	PHM5
YDR453C	YDR453C
YDR454C	GUK1
YDR455C	YDR455C
YDR456W	NHX1
YDR457W	TOM1
YDR458C	YDR458C
YDR459C	YDR459C
YDR460W	TFB3
YDR461W	MFA1
YDR462W	MRPL28
YDR463W	STP1
YDR464W	SPP41
YDR465C	RMT2
YDR466W	YDR466W
YDR467C	YDR467C
YDR468C	TLG1
YDR469W	SDC1
YDR470C	UGO1
YDR471W	RPL27B
YDR472W	TRS31
YDR473C	PRP3
YDR474C	YDR474C
YDR475C	YDR475C
YDR476C	YDR476C
YDR477W	SNF1
YDR478W	SNM1
YDR479C	YDR479C
YDR480W	DIG2
YDR481C	PHO8
YDR482C	YDR482C
YDR483W	KRE2
YDR484W	SAC2
YDR485C	YDR485C
YDR486C	VPS60
YDR487C	RIB3
YDR488C	PAC11
YDR489W	YDR489W
YDR490C	PKH1
YDR491C	YDR491C
YDR492W	YDR492W
YDR493W	YDR493W
YDR494W	YDR494W
YDR495C	VPS3
YDR496C	PUF6
YDR497C	ITR1
YDR498C	SEC20
YDR499W	LCD1
YDR500C	RPL37B
YDR501W	PLM2
YDR502C	SAM2
YDR503C	LPP1
YDR504C	YDR504C
YDR505C	PSP1
YDR506C	YDR506C
YDR507C	GIN4
YDR508C	GNP1
YDR509W	YDR509W
YDR510W	SMT3
YDR511W	ACN9
YDR512C	YDR512C
YDR513W	TTR1
YDR514C	YDR514C
YDR515W	SLF1
YDR516C	YDR516C
YDR517W	GRH1
YDR518W	EUG1
YDR519W	FKB2
YDR520C	YDR520C
YDR521W	YDR521W
YDR522C	SPS2
YDR523C	SPS1
YDR524C	AGE1
YDR525W	YDR525W
YDR526C	YDR526C
YDR527W	YDR527W
YDR528W	HLR1
YDR529C	QCR7
YDR530C	APA2
YDR531W	YDR531W
YDR532C	KRE28
YDR533C	YDR533C
YDR534C	FIT1
YDR535C	YDR535C
YDR536W	STL1
YDR537C	YDR537C
YDR538W	PAD1
YDR539W	YDR539W
YDR540C	YDR540C
YDR541C	YDR541C
YDR542W	YDR542W
YDR543C	YDR543C
YDR544C	YDR544C
YDR545W	YRF1-1
YEL001C	YEL001C
YEL002C	WBP1
YEL003W	GIM4
YEL004W	YEA4
YEL005C	VAB2
YEL006W	YEL006W
YEL007W	TOS9
YEL008W	YEL008W
YEL009C	GCN4
YEL010W	YEL010W
YEL011W	GLC3
YEL012W	UBC8
YEL013W	VAC8
YEL014C	YEL014C
YEL015W	YEL015W
YEL016C	YEL016C
YEL017C-A	PMP2
YEL017W	YEL017W
YEL018W	YEL018W
YEL019C	MMS21
YEL020C	YEL020C
YEL020W-A	TIM9
YEL021W	URA3
YEL022W	GEA2
YEL023C	YEL023C
YEL024W	RIP1
YEL025C	SRI1
YEL026W	SNU13
YEL027W	CUP5
YEL028W	YEL028W
YEL029C	BUD16
YEL030W	ECM10
YEL031W	SPF1
YEL032W	MCM3
YEL033W	YEL033W
YEL034W	HYP2
YEL035C	UTR5
YEL036C	ANP1
YEL037C	RAD23
YEL038W	UTR4
YEL039C	CYC7
YEL040W	UTR2
YEL041W	YEL041W
YEL042W	GDA1
YEL043W	YEL043W
YEL044W	IES6
YEL045C	YEL045C
YEL046C	GLY1
YEL047C	FRDS1
YEL048C	YEL048C
YEL049W	PAU2
YEL050C	RML2
YEL051W	VMA8
YEL052W	AFG1
YEL053C	MAK10
YEL054C	RPL12A
YEL055C	POL5
YEL056W	HAT2
YEL057C	YEL057C
YEL058W	PCM1
YEL059C-A	SOM1
YEL059W	YEL059W
YEL060C	PRB1
YEL061C	CIN8
YEL062W	NPR2
YEL063C	CAN1
YEL064C	YEL064C
YEL065W	SIT1
YEL066W	HPA3
YEL067C	YEL067C
YEL068C	YEL068C
YEL069C	HXT13
YEL070W	YEL070W
YEL071W	DLD3
YEL072W	YEL072W
YEL073C	YEL073C
YEL074W	YEL074W
YEL075C	YEL075C
YEL077C	YEL077C
YER001W	MNN1
YER002W	YER002W
YER003C	PMI40
YER004W	YER004W
YER005W	YND1
YER006W	YER006W
YER007C-A	YER007C-A
YER007W	PAC2
YER008C	SEC3
YER009W	NTF2
YER010C	YER010C
YER011W	TIR1
YER012W	PRE1
YER013W	PRP22
YER014W	HEM14
YER015W	FAA2
YER016W	BIM1
YER017C	AFG3
YER018C	SPC25
YER019C-A	SBH2
YER019W	ISC1
YER020W	GPA2
YER021W	RPN3
YER022W	SRB4
YER023W	PRO3
YER024W	YAT2
YER025W	GCD11
YER026C	CHO1
YER027C	GAL83
YER028C	YER028C
YER029C	SMB1
YER030W	YER030W
YER031C	YPT31
YER032W	FIR1
YER033C	ZRG8
YER034W	YER034W
YER035W	EDC2
YER036C	KRE30
YER037W	PHM8
YER038C	KRE29
YER039C	HVG1
YER040W	GLN3
YER041W	YEN1
YER042W	MXR1
YER043C	SAH1
YER044C	ERG28
YER044C-A	MEI4
YER045C	ACA1
YER046W	SPO73
YER047C	SAP1
YER048C	CAJ1
YER049W	YER049W
YER050C	RSM18
YER051W	YER051W
YER052C	HOM3
YER053C	YER053C
YER054C	GIP2
YER055C	HIS1
YER056C	FCY2
YER056C-A	RPL34A
YER057C	HMF1
YER058W	PET117
YER059W	PCL6
YER060W	FCY21
YER060w-A	FCY22
YER061C	CEM1
YER062C	HOR2
YER063W	THO1
YER064C	YER064C
YER065C	ICL1
YER066C-A	YER066C-A
YER066W	YER066W
YER067W	YER067W
YER068W	MOT2
YER069W	ARG5
YER070W	RNR1
YER071C	YER071C
YER072W	VTC1
YER073W	ALD5
YER074W	RPS24A
YER075C	PTP3
YER076C	YER076C
YER077C	YER077C
YER078C	YER078C
YER079W	YER079W
YER080W	YER080W
YER081W	SER3
YER082C	KRE31
YER083C	YER083C
YER084W	YER084W
YER085C	YER085C
YER086W	ILV1
YER087C-A	YER087C-A
YER087W	YER087W
YER088C	DOT6
YER089C	PTC2
YER090W	TRP2
YER091C	MET6
YER092W	IES5
YER093C	YER093C
YER093C-A	YER093C-A
YER094C	PUP3
YER095W	RAD51
YER096W	SHC1
YER097W	YER097W
YER098W	UBP9
YER099C	PRS2
YER100W	UBC6
YER101C	AST2
YER102W	RPS8B
YER103W	SSA4
YER104W	RTT105
YER105C	NUP157
YER106W	MAM1
YER107C	GLE2
YER109C	FLO8
YER110C	KAP123
YER111C	SWI4
YER112W	LSM4
YER113C	YER113C
YER114C	BOI2
YER115C	SPR6
YER116C	SLX8
YER117W	RPL23B
YER118C	SHO1
YER119C	YER119C
YER119C-A	YER119C-A
YER120W	SCS2
YER121W	YER121W
YER122C	GLO3
YER123W	YCK3
YER124C	YER124C
YER125W	RSP5
YER126C	KRE32
YER127W	LCP5
YER128W	YER128W
YER129W	PAK1
YER130C	YER130C
YER131W	RPS26B
YER132C	PMD1
YER133W	GLC7
YER134C	YER134C
YER135C	YER135C
YER136W	GDI1
YER137C	YER137C
YER139C	YER139C
YER140W	YER140W
YER141W	COX15
YER142C	MAG1
YER143W	DDI1
YER144C	UBP5
YER145C	FTR1
YER146W	LSM5
YER147C	SCC4
YER148W	SPT15
YER149C	PEA2
YER150W	SPI1
YER151C	UBP3
YER152C	YER152C
YER153C	PET122
YER154W	OXA1
YER155C	BEM2
YER156C	YER156C
YER157W	SEC34
YER158C	YER158C
YER159C	BUR6
YER161C	SPT2
YER162C	RAD4
YER163C	YER163C
YER164W	CHD1
YER165W	PAB1
YER166W	YER166W
YER167W	BCK2
YER168C	CCA1
YER169W	RPH1
YER170W	ADK2
YER171W	RAD3
YER172C	BRR2
YER173W	RAD24
YER174C	GRX4
YER175C	TMT1
YER176W	ECM32
YER177W	BMH1
YER178W	PDA1
YER179W	DMC1
YER180C	ISC10
YER181C	YER181C
YER182W	YER182W
YER183C	FAU1
YER184C	YER184C
YER185W	YER185W
YER186C	YER186C
YER187W	YER187W
YER188W	YER188W
YER189W	YER189W
YER190W	YRF1-2
YFL001W	DEG1
YFL002C	SPB4
YFL003C	MSH4
YFL004W	VTC2
YFL005W	SEC4
YFL006W	YFL006W
YFL007W	BLM3
YFL008W	SMC1
YFL009W	CDC4
YFL010C	YFL010C
YFL010W-A	AUA1
YFL011W	HXT10
YFL012W	YFL012W
YFL013C	IES1
YFL013W-A	YFL013W-A
YFL014W	HSP12
YFL015C	YFL015C
YFL016C	MDJ1
YFL017C	GNA1
YFL017W-A	SMX2
YFL018C	LPD1
YFL019C	YFL019C
YFL020C	PAU5
YFL021W	GAT1
YFL022C	FRS2
YFL023W	FYV11
YFL024C	EPL1
YFL025C	BST1
YFL026W	STE2
YFL027C	YFL027C
YFL028C	CAF16
YFL029C	CAK1
YFL030W	YFL030W
YFL031W	HAC1
YFL032W	YFL032W
YFL033C	RIM15
YFL034C-B	MOB2
YFL034W	YFL034W
YFL036W	RPO41
YFL037W	TUB2
YFL038C	YPT1
YFL039C	ACT1
YFL040W	YFL040W
YFL041W	FET5
YFL042C	YFL042C
YFL044C	YFL044C
YFL045C	SEC53
YFL046W	YFL046W
YFL047W	YFL047W
YFL048C	EMP47
YFL049W	YFL049W
YFL050C	ALR2
YFL051C	YFL051C
YFL052W	YFL052W
YFL053W	DAK2
YFL054C	YFL054C
YFL055W	AGP3
YFL056C	AAD6
YFL057C	YFL057C
YFL058W	THI5
YFL059W	SNZ3
YFL060C	SNO3
YFL061W	YFL061W
YFL062W	COS4
YFL063W	YFL063W
YFL064C	YFL064C
YFL065C	YFL065C
YFL066C	YFL066C
YFL067W	YFL067W
YFR001W	LOC1
YFR002W	NIC96
YFR003C	YFR003C
YFR004W	RPN11
YFR005C	SAD1
YFR006W	YFR006W
YFR007W	YFR007W
YFR008W	YFR008W
YFR009W	GCN20
YFR010W	UBP6
YFR011C	YFR011C
YFR012W	YFR012W
YFR013W	IOC3
YFR014C	CMK1
YFR015C	GSY1
YFR016C	YFR016C
YFR017C	YFR017C
YFR018C	YFR018C
YFR019W	FAB1
YFR020W	YFR020W
YFR021W	NMR1
YFR022W	YFR022W
YFR023W	PES4
YFR024C-A	YFR024C-A
YFR025C	HIS2
YFR026C	YFR026C
YFR027W	ECO1
YFR028C	CDC14
YFR029W	PTR3
YFR030W	MET10
YFR031C	SMC2
YFR031C-A	RPL2A
YFR032C	YFR032C
YFR033C	QCR6
YFR034C	PHO4
YFR035C	YFR035C
YFR036W	CDC26
YFR037C	RSC8
YFR038W	YFR038W
YFR039C	YFR039C
YFR040W	SAP155
YFR041C	YFR041C
YFR042W	YFR042W
YFR043C	YFR043C
YFR044C	YFR044C
YFR045W	YFR045W
YFR046C	YFR046C
YFR047C	YFR047C
YFR048W	YFR048W
YFR049W	YMR31
YFR050C	PRE4
YFR051C	RET2
YFR052W	RPN12
YFR053C	HXK1
YFR054C	YFR054C
YFR055W	YFR055W
YFR056C	YFR056C
YFR057W	YFR057W
YGL001C	ERG26
YGL002W	ERP6
YGL003C	CDH1
YGL004C	YGL004C
YGL005C	YGL005C
YGL006W	PMC1
YGL007W	YGL007W
YGL008C	PMA1
YGL009C	LEU1
YGL010W	YGL010W
YGL011C	SCL1
YGL012W	ERG4
YGL013C	PDR1
YGL014W	PUF4
YGL015C	YGL015C
YGL016W	KAP122
YGL017W	ATE1
YGL018C	JAC1
YGL019W	CKB1
YGL020C	YGL020C
YGL021W	ALK1
YGL022W	STT3
YGL023C	PIB2
YGL024W	YGL024W
YGL025C	PGD1
YGL026C	TRP5
YGL027C	CWH41
YGL028C	SCW11
YGL029W	CGR1
YGL030W	RPL30
YGL031C	RPL24A
YGL032C	AGA2
YGL033W	HOP2
YGL034C	YGL034C
YGL035C	MIG1
YGL036W	MTC2
YGL037C	PNC1
YGL038C	OCH1
YGL039W	YGL039W
YGL040C	HEM2
YGL041C	YGL041C
YGL042C	YGL042C
YGL043W	DST1
YGL044C	RNA15
YGL045W	YGL045W
YGL046W	YGL046W
YGL047W	YGL047W
YGL048C	RPT6
YGL049C	TIF4632
YGL050W	YGL050W
YGL051W	YGL051W
YGL052W	YGL052W
YGL053W	PRM8
YGL054C	ERV14
YGL055W	OLE1
YGL056C	SDS23
YGL057C	YGL057C
YGL058W	RAD6
YGL059W	YGL059W
YGL060W	YGL060W
YGL061C	DUO1
YGL062W	PYC1
YGL063W	PUS2
YGL064C	YGL064C
YGL065C	ALG2
YGL066W	YGL066W
YGL067W	NPY1
YGL068W	YGL068W
YGL069C	YGL069C
YGL070C	RPB9
YGL071W	RCS1
YGL072C	YGL072C
YGL073W	HSF1
YGL074C	YGL074C
YGL075C	MPS2
YGL076C	RPL7A
YGL077C	HNM1
YGL078C	DBP3
YGL079W	YGL079W
YGL080W	YGL080W
YGL081W	YGL081W
YGL082W	YGL082W
YGL083W	SCY1
YGL084C	GUP1
YGL085W	YGL085W
YGL086W	MAD1
YGL087C	MMS2
YGL088W	YGL088W
YGL089C	MF(ALPHA)2
YGL090W	LIF1
YGL091C	NBP35
YGL092W	NUP145
YGL093W	SPC105
YGL094C	PAN2
YGL095C	VPS45
YGL096W	TOS8
YGL097W	SRM1
YGL098W	YGL098W
YGL099W	KRE35
YGL100W	SEH1
YGL101W	YGL101W
YGL102C	YGL102C
YGL103W	RPL28
YGL104C	YGL104C
YGL105W	ARC1
YGL106W	MLC1
YGL107C	YGL107C
YGL108C	YGL108C
YGL109W	YGL109W
YGL110C	YGL110C
YGL111W	YGL111W
YGL112C	TAF60
YGL113W	SLD3
YGL114W	YGL114W
YGL115W	SNF4
YGL116W	CDC20
YGL117W	YGL117W
YGL118C	YGL118C
YGL119W	ABC1
YGL120C	PRP43
YGL121C	YGL121C
YGL122C	NAB2
YGL123W	RPS2
YGL124C	MON1
YGL125W	MET13
YGL126W	SCS3
YGL127C	SOH1
YGL128C	YGL128C
YGL129C	RSM23
YGL130W	CEG1
YGL131C	YGL131C
YGL132W	YGL132W
YGL133W	ITC1
YGL134W	PCL10
YGL135W	RPL1B
YGL136C	YGL136C
YGL137W	SEC27
YGL138C	YGL138C
YGL139W	YGL139W
YGL140C	YGL140C
YGL141W	HUL5
YGL142C	GPI10
YGL143C	MRF1
YGL144C	YGL144C
YGL145W	TIP20
YGL146C	YGL146C
YGL147C	RPL9A
YGL148W	ARO2
YGL149W	YGL149W
YGL150C	INO80
YGL151W	NUT1
YGL152C	YGL152C
YGL153W	PEX14
YGL154C	LYS5
YGL155W	CDC43
YGL156W	AMS1
YGL157W	YGL157W
YGL158W	RCK1
YGL159W	YGL159W
YGL160W	YGL160W
YGL161C	YGL161C
YGL162W	SUT1
YGL163C	RAD54
YGL164C	YGL164C
YGL165C	YGL165C
YGL166W	CUP2
YGL167C	PMR1
YGL168W	YGL168W
YGL169W	SUA5
YGL170C	SPO74
YGL171W	ROK1
YGL172W	NUP49
YGL173C	KEM1
YGL174W	BUD13
YGL175C	SAE2
YGL176C	YGL176C
YGL177W	YGL177W
YGL178W	MPT5
YGL179C	TOS3
YGL180W	APG1
YGL181W	GTS1
YGL182C	YGL182C
YGL183C	MND1
YGL184C	STR3
YGL185C	YGL185C
YGL186C	YGL186C
YGL187C	COX4
YGL188C	YGL188C
YGL189C	RPS26A
YGL190C	CDC55
YGL191W	COX13
YGL192W	IME4
YGL193C	YGL193C
YGL194C	HOS2
YGL195W	GCN1
YGL196W	YGL196W
YGL197W	MDS3
YGL198W	YGL198W
YGL199C	YGL199C
YGL200C	EMP24
YGL201C	MCM6
YGL202W	ARO8
YGL203C	KEX1
YGL204C	YGL204C
YGL205W	POX1
YGL206C	CHC1
YGL207W	SPT16
YGL208W	SIP2
YGL209W	MIG2
YGL210W	YPT32
YGL211W	YGL211W
YGL212W	VAM7
YGL213C	SKI8
YGL214W	YGL214W
YGL215W	CLG1
YGL216W	KIP3
YGL217C	YGL217C
YGL218W	YGL218W
YGL219C	MMM2
YGL220W	YGL220W
YGL221C	NIF3
YGL222C	EDC1
YGL223C	YGL223C
YGL224C	YGL224C
YGL225W	GOG5
YGL226C-A	OST5
YGL226W	YGL226W
YGL227W	VID30
YGL228W	SHE10
YGL229C	SAP4
YGL230C	YGL230C
YGL231C	YGL231C
YGL232W	YGL232W
YGL233W	SEC15
YGL234W	ADE5
YGL235W	YGL235W
YGL236C	MTO1
YGL237C	HAP2
YGL238W	CSE1
YGL239C	YGL239C
YGL240W	DOC1
YGL241W	KAP114
YGL242C	YGL242C
YGL243W	TAD1
YGL244W	RTF1
YGL245W	YGL245W
YGL246C	RAI1
YGL247W	YGL247W
YGL248W	PDE1
YGL249W	ZIP2
YGL250W	YGL250W
YGL251C	HFM1
YGL252C	RTG2
YGL253W	HXK2
YGL254W	FZF1
YGL255W	ZRT1
YGL256W	ADH4
YGL257C	MNT2
YGL258W	YGL258W
YGL259W	YPS5
YGL260W	YGL260W
YGL261C	YGL261C
YGL262W	YGL262W
YGL263W	COS12
YGR001C	YGR001C
YGR002C	YGR002C
YGR003W	YGR003W
YGR004W	YGR004W
YGR005C	TFG2
YGR006W	PRP18
YGR007W	MUQ1
YGR008C	STF2
YGR009C	SEC9
YGR010W	YGR010W
YGR011W	YGR011W
YGR012W	YGR012W
YGR013W	SNU71
YGR014W	MSB2
YGR015C	YGR015C
YGR016W	YGR016W
YGR017W	YGR017W
YGR018C	YGR018C
YGR019W	UGA1
YGR020C	VMA7
YGR021W	YGR021W
YGR022C	YGR022C
YGR023W	MTL1
YGR024C	YGR024C
YGR025W	YGR025W
YGR026W	YGR026W
YGR027C	RPS25A
YGR028W	MSP1
YGR029W	ERV1
YGR030C	POP6
YGR031W	YGR031W
YGR032W	GSC2
YGR033C	YGR033C
YGR034W	RPL26B
YGR035C	YGR035C
YGR036C	CAX4
YGR037C	ACB1
YGR038W	ORM1
YGR039W	YGR039W
YGR040W	KSS1
YGR041W	BUD9
YGR042W	YGR042W
YGR043C	YGR043C
YGR044C	RME1
YGR045C	YGR045C
YGR046W	YGR046W
YGR047C	TFC4
YGR048W	UFD1
YGR049W	SCM4
YGR050C	YGR050C
YGR051C	YGR051C
YGR052W	YGR052W
YGR053C	YGR053C
YGR054W	YGR054W
YGR055W	MUP1
YGR056W	RSC1
YGR057C	LST7
YGR058W	YGR058W
YGR059W	SPR3
YGR060W	ERG25
YGR061C	ADE6
YGR062C	COX18
YGR063C	SPT4
YGR064W	YGR064W
YGR065C	VHT1
YGR066C	YGR066C
YGR067C	YGR067C
YGR068C	YGR068C
YGR069W	YGR069W
YGR070W	ROM1
YGR071C	YGR071C
YGR072W	UPF3
YGR073C	YGR073C
YGR074W	SMD1
YGR075C	PRP38
YGR076C	MRPL25
YGR077C	PEX8
YGR078C	PAC10
YGR079W	YGR079W
YGR080W	TWF1
YGR081C	YGR081C
YGR082W	TOM20
YGR083C	GCD2
YGR084C	MRP13
YGR085C	RPL11B
YGR086C	YGR086C
YGR087C	PDC6
YGR088W	CTT1
YGR089W	YGR089W
YGR090W	YGR090W
YGR091W	PRP31
YGR092W	DBF2
YGR093W	YGR093W
YGR094W	VAS1
YGR095C	RRP46
YGR096W	YGR096W
YGR097W	ASK10
YGR098C	ESP1
YGR099W	TEL2
YGR100W	MDR1
YGR101W	YGR101W
YGR102C	YGR102C
YGR103W	YGR103W
YGR104C	SRB5
YGR105W	VMA21
YGR106C	YGR106C
YGR107W	YGR107W
YGR108W	CLB1
YGR109C	CLB6
YGR110W	YGR110W
YGR111W	YGR111W
YGR112W	SHY1
YGR113W	DAM1
YGR114C	YGR114C
YGR115C	YGR115C
YGR116W	SPT6
YGR117C	YGR117C
YGR118W	RPS23A
YGR119C	NUP57
YGR120C	SEC35
YGR121C	MEP1
YGR122C-A	YGR122C-A
YGR122W	YGR122W
YGR123C	PPT1
YGR124W	ASN2
YGR125W	YGR125W
YGR126W	YGR126W
YGR127W	YGR127W
YGR128C	YGR128C
YGR129W	SYF2
YGR130C	YGR130C
YGR131W	YGR131W
YGR132C	PHB1
YGR133W	PEX4
YGR134W	CAF130
YGR135W	PRE9
YGR136W	YGR136W
YGR137W	YGR137W
YGR138C	YGR138C
YGR139W	YGR139W
YGR140W	CBF2
YGR141W	YGR141W
YGR142W	BTN2
YGR143W	SKN1
YGR144W	THI4
YGR145W	YGR145W
YGR146C	YGR146C
YGR147C	NAT2
YGR148C	RPL24B
YGR149W	YGR149W
YGR150C	YGR150C
YGR151C	YGR151C
YGR152C	RSR1
YGR153W	TOS10
YGR154C	YGR154C
YGR155W	CYS4
YGR156W	PTI1
YGR157W	CHO2
YGR158C	MTR3
YGR159C	NSR1
YGR160W	FYV13
YGR161C	YGR161C
YGR161W-A	YGR161W-A
YGR162W	TIF4631
YGR163W	GTR2
YGR164W	YGR164W
YGR165W	YGR165W
YGR166W	KRE11
YGR167W	CLC1
YGR168C	YGR168C
YGR169C	YGR169C
YGR170W	PSD2
YGR171C	MSM1
YGR172C	YIP1
YGR173W	YGR173W
YGR174C	CBP4
YGR175C	ERG1
YGR176W	YGR176W
YGR177C	ATF2
YGR178C	PBP1
YGR179C	YGR179C
YGR180C	RNR4
YGR181W	TIM13
YGR182C	YGR182C
YGR183C	QCR9
YGR184C	UBR1
YGR185C	TYS1
YGR186W	TFG1
YGR187C	HGH1
YGR188C	BUB1
YGR189C	CRH1
YGR190C	YGR190C
YGR191W	HIP1
YGR192C	TDH3
YGR193C	PDX1
YGR194C	XKS1
YGR195W	SKI6
YGR196C	FYV8
YGR197C	SNG1
YGR198W	YGR198W
YGR199W	PMT6
YGR200C	ELP2
YGR201C	YGR201C
YGR202C	PCT1
YGR203W	YGR203W
YGR204W	ADE3
YGR205W	YGR205W
YGR206W	YGR206W
YGR207C	ETF-BETA
YGR208W	SER2
YGR209C	TRX2
YGR210C	YGR210C
YGR211W	ZPR1
YGR212W	YGR212W
YGR213C	RTA1
YGR214W	RPS0A
YGR215W	RSM27
YGR216C	GPI1
YGR217W	CCH1
YGR218W	CRM1
YGR219W	YGR219W
YGR220C	MRPL9
YGR221C	TOS2
YGR222W	PET54
YGR223C	YGR223C
YGR224W	AZR1
YGR225W	AMA1
YGR226C	YGR226C
YGR227W	DIE2
YGR228W	YGR228W
YGR229C	SMI1
YGR230W	BNS1
YGR231C	PHB2
YGR232W	NAS6
YGR233C	PHO81
YGR234W	YHB1
YGR235C	YGR235C
YGR236C	SPG1
YGR237C	YGR237C
YGR238C	KEL2
YGR239C	PEX21
YGR240C	PFK1
YGR241C	YAP1802
YGR242W	YGR242W
YGR243W	YGR243W
YGR244C	LSC2
YGR245C	SDA1
YGR246C	BRF1
YGR247W	YGR247W
YGR248W	SOL4
YGR249W	MGA1
YGR250C	YGR250C
YGR251W	YGR251W
YGR252W	GCN5
YGR253C	PUP2
YGR254W	ENO1
YGR255C	COQ6
YGR256W	GND2
YGR257C	YGR257C
YGR258C	RAD2
YGR259C	YGR259C
YGR260W	TNA1
YGR261C	APL6
YGR262C	BUD32
YGR263C	YGR263C
YGR264C	MES1
YGR265W	YGR265W
YGR266W	YGR266W
YGR267C	FOL2
YGR268C	YGR268C
YGR269W	YGR269W
YGR270W	YTA7
YGR271W	SLH1
YGR272C	YGR272C
YGR273C	YGR273C
YGR274C	TAF145
YGR275W	RTT102
YGR276C	RNH70
YGR277C	YGR277C
YGR278W	YGR278W
YGR279C	SCW4
YGR280C	YGR280C
YGR281W	YOR1
YGR282C	BGL2
YGR283C	YGR283C
YGR284C	ERV29
YGR285C	ZUO1
YGR286C	BIO2
YGR287C	YGR287C
YGR288W	MAL13
YGR289C	MAL11
YGR290W	YGR290W
YGR291C	YGR291C
YGR292W	MAL12
YGR293C	YGR293C
YGR294W	YGR294W
YGR295C	COS6
YGR296W	YRF1-3
YHL001W	RPL14B
YHL002W	YHL002W
YHL003C	LAG1
YHL004W	MRP4
YHL005C	YHL005C
YHL006C	SHU1
YHL007C	STE20
YHL008C	YHL008C
YHL009C	YAP3
YHL010C	YHL010C
YHL011C	PRS3
YHL012W	YHL012W
YHL013C	YHL013C
YHL014C	YLF2
YHL015W	RPS20
YHL016C	DUR3
YHL017W	YHL017W
YHL018W	YHL018W
YHL019C	APM2
YHL020C	OPI1
YHL021C	YHL021C
YHL022C	SPO11
YHL023C	YHL023C
YHL024W	RIM4
YHL025W	SNF6
YHL026C	YHL026C
YHL027W	RIM101
YHL028W	WSC4
YHL029C	YHL029C
YHL030W	ECM29
YHL031C	GOS1
YHL032C	GUT1
YHL033C	RPL8A
YHL034C	SBP1
YHL035C	YHL035C
YHL036W	MUP3
YHL037C	YHL037C
YHL038C	CBP2
YHL039W	YHL039W
YHL040C	ARN1
YHL041W	YHL041W
YHL042W	YHL042W
